,path_dets,prep_time,normalize,inference,nms
42,"image 43/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000004134.jpg: 960x960 14 persons, 3 ties, 3 wine glasss, 4 chairs, 5 dining tables, 1 laptop, ",0.015617132186889648,0.21863317489624023,26.212963581085205,0.23407316207885742
43,"image 44/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000004395.jpg: 960x960 1 person, 1 tie, ",0.031239986419677734,0.21863317489624023,26.822227954864502,0.23407316207885742
44,"image 45/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000004495.jpg: 960x960 1 chair, 1 couch, 1 tv, ",0.031207561492919922,0.23425889015197754,27.415842056274414,0.24968552589416504
45,"image 46/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000004765.jpg: 960x960 1 person, 1 surfboard, ",0.015621423721313477,0.24988007545471191,28.009455919265747,0.24968552589416504
46,"image 47/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000004795.jpg: 960x960 1 cat, 1 laptop, 1 cell phone, ",0.031240224838256836,0.24988007545471191,28.618725538253784,0.265272855758667
47,"image 48/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000005001.jpg: 960x960 19 persons, 1 bicycle, 1 tie, 1 cell phone, ",0.015617609024047852,0.24988007545471191,29.22795867919922,0.265272855758667
48,"image 49/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000005037.jpg: 960x960 6 persons, 3 cars, 1 airplane, 1 bus, ",0.031243562698364258,0.24988007545471191,29.837199449539185,0.265272855758667
49,"image 50/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000005060.jpg: 960x960 1 person, 1 cell phone, ",0.031238079071044922,0.24988007545471191,30.462058067321777,0.265272855758667
50,"image 51/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000005193.jpg: 960x960 7 persons, 1 snowboard, 1 kite, 1 surfboard, 1 bottle, 1 cell phone, ",0.01561427116394043,0.2655041217803955,31.07132077217102,0.28086113929748535
51,"image 52/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000005477.jpg: 960x960 4 airplanes, ",0.015617132186889648,0.2655041217803955,31.6805899143219,0.2964498996734619
52,"image 53/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000005503.jpg: 960x960 2 persons, 1 toilet, ",0.015619039535522461,0.2655041217803955,32.28982472419739,0.2964498996734619
53,"image 54/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000005529.jpg: 960x960 1 person, ",0.031238794326782227,0.2655041217803955,32.883471727371216,0.31203484535217285
54,"image 55/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000005586.jpg: 960x960 5 persons, 1 tennis racket, ",0.015622138977050781,0.2655041217803955,33.50835919380188,0.31203484535217285
55,"image 56/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000005600.jpg: 960x960 1 wine glass, 1 fork, 1 knife, 1 spoon, 2 bowls, ",0.015590667724609375,0.2811272144317627,34.102001905441284,0.3276348114013672
56,"image 57/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000005992.jpg: 960x960 5 sheeps, ",0.015604496002197266,0.2967658042907715,34.711225509643555,0.3276348114013672
57,"image 58/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006012.jpg: 960x960 2 bananas, 1 apple, ",0.031215190887451172,0.2967658042907715,35.320491552352905,0.3432161808013916
58,"image 59/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006040.jpg: 960x960 7 persons, 1 train, 2 trucks, ",0.01562047004699707,0.2967658042907715,35.92972946166992,0.35883212089538574
59,"image 60/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006213.jpg: 960x960 2 sinks, ",0.015620946884155273,0.3123905658721924,36.523338079452515,0.37445855140686035
60,"image 61/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006460.jpg: 960x960 1 person, 1 surfboard, ",0.015616178512573242,0.32801318168640137,37.13260531425476,0.37445855140686035
61,"image 62/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006471.jpg: 960x960 10 persons, 1 bench, 1 baseball bat, 1 baseball glove, 2 bottles, ",0.01562190055847168,0.32801318168640137,37.74183988571167,0.37445855140686035
62,"image 63/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006614.jpg: 960x960 1 apple, 2 oranges, 1 donut, ",0.015621423721313477,0.3436298370361328,38.3354926109314,0.3900489807128906
63,"image 64/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006723.jpg: 960x960 2 persons, 4 cars, 1 bus, ",0.0312347412109375,0.3436298370361328,38.94473695755005,0.3900489807128906
64,"image 65/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006763.jpg: 960x960 1 tie, 1 tv, ",0.01562047004699707,0.3436298370361328,39.56959772109985,0.3900489807128906
65,"image 66/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006771.jpg: 960x960 9 persons, 3 cell phones, ",0.01561737060546875,0.3436298370361328,40.194459676742554,0.3900489807128906
66,"image 67/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006818.jpg: 960x960 1 toilet, ",0.0312345027923584,0.3436298370361328,40.803688764572144,0.4056699275970459
67,"image 68/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006894.jpg: 960x960 1 person, 1 elephant, ",0.015622377395629883,0.3436298370361328,41.41292762756348,0.4056699275970459
68,"image 69/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006954.jpg: 960x960 5 persons, 2 frisbees, ",0.015624761581420898,0.3436298370361328,42.02215504646301,0.4056699275970459
69,"image 70/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000007088.jpg: 960x960 1 person, 1 truck, 1 umbrella, ",0.03124523162841797,0.3436298370361328,42.63139581680298,0.4056699275970459
70,"image 71/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000007108.jpg: 960x960 5 elephants, ",0.03123188018798828,0.3436298370361328,43.225016355514526,0.42128586769104004
71,"image 72/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000007278.jpg: 960x960 1 person, 1 surfboard, ",0.03123760223388672,0.35928773880004883,43.81862926483154,0.4368758201599121
72,"image 73/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000007281.jpg: 960x960 9 persons, 2 horses, ",0.015618324279785156,0.35928773880004883,44.44349527359009,0.4368758201599121
73,"image 74/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000007386.jpg: 960x960 2 bicycles, 1 cat, 1 dog, 1 bear, ",0.031232118606567383,0.35928773880004883,45.05275869369507,0.4368758201599121
74,"image 75/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000007511.jpg: 960x960 7 persons, 1 backpack, 1 kite, ",0.015621423721313477,0.37492918968200684,45.66197061538696,0.4368758201599121
75,"image 76/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000007574.jpg: 960x960 4 bottles, 4 cups, 6 bowls, 1 microwave, 1 sink, 1 refrigerator, 1 vase, ",0.015623331069946289,0.3905611038208008,46.27119040489197,0.4368758201599121
76,"image 77/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000007784.jpg: 960x960 1 kite, ",0.015620708465576172,0.3905611038208008,46.88042974472046,0.4368758201599121
77,"image 78/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000007795.jpg: 960x960 2 beds, 1 clock, ",0.031235933303833008,0.3905611038208008,47.489667654037476,0.4368758201599121
78,"image 79/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000007816.jpg: 960x960 8 persons, 1 motorcycle, ",0.015614986419677734,0.4061856269836426,48.08327531814575,0.4368758201599121
79,"image 80/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000007818.jpg: 960x960 1 wine glass, 1 chair, 1 potted plant, 1 dining table, 3 vases, ",0.031249523162841797,0.4061856269836426,48.69251465797424,0.4368758201599121
80,"image 81/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000007888.jpg: 960x960 1 person, 2 clocks, ",0.03122878074645996,0.4061856269836426,49.30178141593933,0.4524664878845215
81,"image 82/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000007977.jpg: 960x960 2 persons, 1 car, 1 skateboard, ",0.015618562698364258,0.42182254791259766,49.91100525856018,0.4524664878845215
82,"image 83/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000007991.jpg: 960x960 1 cup, 2 knifes, 1 bowl, 1 carrot, 1 oven, ",0.031242847442626953,0.42182254791259766,50.52022957801819,0.4524664878845215
83,"image 84/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000008021.jpg: 960x960 3 persons, 1 tie, 1 bottle, 1 chair, ",0.031242847442626953,0.42182254791259766,51.129467248916626,0.4524664878845215
84,"image 85/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000008211.jpg: 960x960 2 persons, 2 motorcycles, 1 traffic light, 1 skateboard, 2 chairs, ",0.031236886978149414,0.4374513626098633,51.72308874130249,0.4524664878845215
85,"image 86/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000008277.jpg: 960x960 1 fork, 1 broccoli, ",0.031224489212036133,0.45307445526123047,52.31673789024353,0.46805238723754883
86,"image 87/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000008532.jpg: 960x960 1 person, 1 tie, ",0.015616655349731445,0.45307445526123047,52.92597842216492,0.48366570472717285
87,"image 88/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000008629.jpg: 960x960 1 fork, 1 knife, 6 pizzas, 1 dining table, ",0.03124380111694336,0.45307445526123047,53.535226345062256,0.48366570472717285
88,"image 89/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000008690.jpg: 960x960 3 persons, 1 cow, ",0.031230926513671875,0.45307445526123047,54.16009068489075,0.48366570472717285
89,"image 90/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000008762.jpg: 960x960 1 car, 5 traffic lights, ",0.015608072280883789,0.4687047004699707,54.76934766769409,0.48366570472717285
90,"image 91/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000008844.jpg: 960x960 3 persons, 1 banana, ",0.03120732307434082,0.4687047004699707,55.362990856170654,0.49926257133483887
91,"image 92/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000008899.jpg: 960x960 1 bicycle, 1 fire hydrant, ",0.031234264373779297,0.4687047004699707,55.972256660461426,0.49926257133483887
92,"image 93/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000009378.jpg: 960x960 8 persons, 1 frisbee, ",0.03121042251586914,0.4687047004699707,56.56586694717407,0.5148863792419434
93,"image 94/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000009400.jpg: 960x960 11 persons, 2 bottles, 4 cups, 6 laptops, 1 mouse, 1 keyboard, ",0.03124070167541504,0.4687047004699707,57.17511320114136,0.5148863792419434
94,"image 95/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000009448.jpg: 960x960 1 person, 1 umbrella, ",0.031226634979248047,0.4687047004699707,57.784382820129395,0.5304744243621826
95,"image 96/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000009483.jpg: 960x960 2 persons, 1 tie, 3 chairs, 1 tv, 1 laptop, 1 mouse, 1 keyboard, ",0.01562190055847168,0.4687047004699707,58.409239530563354,0.5304744243621826
96,"image 97/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000009590.jpg: 960x960 6 persons, 2 bottles, 9 cups, 7 bowls, 1 dining table, 1 clock, ",0.015613555908203125,0.48433828353881836,59.01847696304321,0.5304744243621826
97,"image 98/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000009769.jpg: 960x960 1 person, 1 car, 1 truck, 1 boat, 1 fire hydrant, ",0.03123021125793457,0.48433828353881836,59.64332628250122,0.5304744243621826
98,"image 99/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000009772.jpg: 960x960 1 person, 1 bed, 1 tv, 2 sinks, ",0.015624284744262695,0.49996376037597656,60.23693656921387,0.5460901260375977
99,"image 100/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000009891.jpg: 960x960 2 persons, 2 cars, 3 backpacks, 2 suitcases, ",0.031249046325683594,0.49996376037597656,60.83057737350464,0.5460901260375977
100,"image 101/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000009914.jpg: 960x960 1 knife, 2 bowls, 1 sandwich, ",0.015626192092895508,0.49996376037597656,61.43984031677246,0.5460901260375977
101,"image 102/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000010092.jpg: 960x960 1 person, 3 chairs, 1 bed, 1 dining table, ",0.03120732307434082,0.5155863761901855,62.03345465660095,0.5460901260375977
102,"image 103/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000010363.jpg: 960x960 2 bicycles, 2 cars, 1 cat, 1 refrigerator, ",0.015616178512573242,0.5155863761901855,62.65830874443054,0.5460901260375977
103,"image 104/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000010583.jpg: 960x960 1 cup, 1 knife, 1 bowl, ",0.031244754791259766,0.5155863761901855,63.28316521644592,0.5460901260375977
104,"image 105/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000010707.jpg: 960x960 3 persons, 1 car, 2 bottles, 2 cups, 1 fork, 1 knife, 2 couchs, 1 dining table, 1 laptop, 2 remotes, 1 scissors, ",0.01561427116394043,0.5312163829803467,63.892427921295166,0.5616776943206787
105,"image 106/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000010764.jpg: 960x960 1 person, 1 baseball glove, ",0.015615701675415039,0.5312163829803467,64.51729083061218,0.5616776943206787
106,"image 107/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000010977.jpg: 960x960 2 bottles, 1 toilet, 1 sink, ",0.015613555908203125,0.5468370914459229,65.11093592643738,0.5616776943206787
107,"image 108/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000010995.jpg: 960x960 1 bed, ",0.015620708465576172,0.5468370914459229,65.72017312049866,0.5616776943206787
108,"image 109/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000011051.jpg: 960x960 2 persons, 1 tie, 1 cake, ",0.031275272369384766,0.5468370914459229,66.32937097549438,0.577296257019043
109,"image 110/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000011122.jpg: 960x960 1 car, 1 stop sign, ",0.03124260902404785,0.5468370914459229,66.92302107810974,0.5928928852081299
110,"image 111/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000011149.jpg: 960x960 2 persons, 2 bicycles, 1 motorcycle, 1 handbag, ",0.031228303909301758,0.5468370914459229,67.5322585105896,0.5928928852081299
111,"image 112/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000011197.jpg: 960x960 5 persons, 1 bicycle, 4 cars, 6 traffic lights, 1 fire hydrant, 1 backpack, 1 handbag, ",0.03124380111694336,0.5468370914459229,68.14151763916016,0.5928928852081299
112,"image 113/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000011511.jpg: 960x960 5 persons, 1 motorcycle, 1 bench, ",0.015614748001098633,0.5468370914459229,68.76638531684875,0.5928928852081299
113,image 114/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000011615.jpg: 960x960 ,0.031232833862304688,0.5468370914459229,69.37561774253845,0.5928928852081299
114,"image 115/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000011699.jpg: 960x960 3 persons, 1 backpack, 3 handbags, 1 suitcase, 1 clock, ",0.015619993209838867,0.5624561309814453,69.9692633152008,0.5928928852081299
115,"image 116/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000011760.jpg: 960x960 3 zebras, ",0.015614509582519531,0.5624561309814453,70.57849907875061,0.5928928852081299
116,"image 117/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000011813.jpg: 960x960 2 chairs, 1 laptop, ",0.03124070167541504,0.5624561309814453,71.18773031234741,0.5928928852081299
117,"image 118/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000012062.jpg: 960x960 4 sheeps, ",0.031248807907104492,0.5624561309814453,71.79697251319885,0.5928928852081299
118,"image 119/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000012120.jpg: 960x960 16 persons, 1 sports ball, 3 tennis rackets, 8 chairs, ",0.03122711181640625,0.5781140327453613,72.40617847442627,0.5928928852081299
119,"image 120/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000012280.jpg: 960x960 3 persons, 1 suitcase, ",0.03123784065246582,0.5781140327453613,73.03103423118591,0.5928928852081299
120,"image 121/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000012576.jpg: 960x960 1 person, 6 cups, 3 forks, 4 knifes, 4 pizzas, 1 tv, ",0.03124070167541504,0.5781140327453613,73.64029955863953,0.6084825992584229
121,"image 122/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000012639.jpg: 960x960 18 persons, 1 bench, 2 baseball bats, 1 baseball glove, 1 chair, ",0.015616893768310547,0.5937454700469971,74.23390865325928,0.6084825992584229
122,"image 123/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000012667.jpg: 960x960 1 banana, 1 remote, ",0.03124213218688965,0.5937454700469971,74.82751822471619,0.6241047382354736
123,"image 124/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000012670.jpg: 960x960 21 persons, 2 backpacks, 3 handbags, 1 sports ball, 1 cup, 1 cell phone, 1 teddy bear, ",0.015620708465576172,0.5937454700469971,75.43675947189331,0.6241047382354736
